movie_id,movie_title,release_date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western
1316,Horse Whisperer,,,,,,,,,,,,,,,,,,,,
1317,Journey of August King,,,,,,,,,,,,,,,,,,,,
1318,Catwalk (1995),7-Jun-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1319,Neon Bible,,,,,,,,,,,,,,,,,,,,
1320,Homage (1995),3-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1321,Open Season (1996),10-May-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,Metisse (Café au Lait) (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,Wooden Man's Bride,,,,,,,,,,,,,,,,,,,,
1324,Loaded (1994),12-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1325,August (1996),12-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1326,Boys (1996),10-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1327,Captives (1994),16-Sep-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,Of Love and Shadows (1994),10-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1329,Low Life,,,,,,,,,,,,,,,,,,,,
1330,An Unforgettable Summer (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1331,Last Klezmer: Leopold Kozlowski,,,,,,,,,,,,,,,,,,,,
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1333,Midnight Dancers (Sibak) (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1334,Somebody to Love (1994),14-Jun-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1335,American Buffalo (1996),13-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1336,Kazaam (1996),17-Jul-96,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1337,Larger Than Life (1996),1-Nov-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,Two Deaths (1995),9-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,Stefano Quantestorie (1993),1-Jan-93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1340,Crude Oasis,,,,,,,,,,,,,,,,,,,,
1341,Hedd Wyn (1992),1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,Convent,,,,,,,,,,,,,,,,,,,,
1343,Lotto Land (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1344,Story of Xinghua,,,,,,,,,,,,,,,,,,,,
1345,Day the Sun Turned Cold,,,,,,,,,,,,,,,,,,,,
1346,Dingo (1992),1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1347,Ballad of Narayama,,,,,,,,,,,,,,,,,,,,
1348,Every Other Weekend (1990),1-Jan-90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1349,Mille bolle blu (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,Crows and Sparrows (1949),1-Jan-49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1351,Lover's Knot (1996),12-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,Shadow of Angels (Schatten der Engel) (1976),1-Jan-76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1353,1-900 (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1354,Venice/Venice (1992),1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1355,Infinity (1996),4-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1356,Ed's Next Move (1996),4-Oct-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,For the Moment (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1358,The Deadly Cure (1996),16-Sep-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Boys in Venice (1996),24-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1360,Sexual Life of the Belgians,,,,,,,,,,,,,,,,,,,,
1361,Search for One-eye Jimmy,,,,,,,,,,,,,,,,,,,,
1362,American Strays (1996),13-Sep-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,Leopard Son,,,,,,,,,,,,,,,,,,,,
1364,Bird of Prey (1996),4-Oct-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Johnny 100 Pesos (1993),1-Jan-93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1366,JLG/JLG - autoportrait de décembre (1994),1-Jan-94,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1367,Faust (1994),1-Jan-94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Mina Tannenbaum (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,Forbidden Christ,,,,,,,,,,,,,,,,,,,,
1370,I Can't Sleep (J'ai pas sommeil) (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1371,Machine,,,,,,,,,,,,,,,,,,,,
1372,Stranger,,,,,,,,,,,,,,,,,,,,
1373,Good Morning (1971),4-Feb-71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,Falling in Love Again (1980),1-Jan-80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Cement Garden,,,,,,,,,,,,,,,,,,,,
1376,Meet Wally Sparks (1997),31-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,Hotel de Love (1996),7-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1378,Rhyme & Reason (1997),5-Mar-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1379,Love and Other Catastrophes (1996),28-Mar-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1380,Hollow Reed (1996),2-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381,Losing Chase (1996),1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1382,Bonheur,,,,,,,,,,,,,,,,,,,,
1383,Second Jungle Book: Mowgli & Baloo,,,,,,,,,,,,,,,,,,,,
1384,Squeeze (1996),13-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1385,Roseanna's Grave (For Roseanna) (1997),20-Jun-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1386,Tetsuo II: Body Hammer (1992),20-Jun-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1387,Fall (1997),27-Jun-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1388,Gabbeh (1996),27-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1389,Mondo (1996),27-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1390,Innocent Sleep,,,,,,,,,,,,,,,,,,,,
1391,For Ever Mozart (1996),4-Jul-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1392,Locusts,,,,,,,,,,,,,,,,,,,,
1393,Stag (1997),1-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1394,Swept from the Sea (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1395,Hurricane Streets (1998),1-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,Stonewall (1995),26-Jul-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,Of Human Bondage (1934),1-Jan-34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,Anna (1996),13-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1399,Stranger in the House (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1400,Picture Bride (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1401,M. Butterfly (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,Ciao,,,,,,,,,,,,,,,,,,,,
1403,Caro Diario (Dear Diary) (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1404,Withnail and I (1987),1-Jan-87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Boy's Life 2 (1997),7-Mar-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1406,When Night Is Falling (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1407,Specialist,,,,,,,,,,,,,,,,,,,,
1408,Gordy (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Swan Princess,,,,,,,,,,,,,,,,,,,,
1410,Harlem (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1411,Barbarella (1968),1-Jan-68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1412,Land Before Time III: The Time of the Great Giving (1995) (V),1-Jan-95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Street Fighter (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Coldblooded (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,Next Karate Kid,,,,,,,,,,,,,,,,,,,,
1416,No Escape (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1417,Turning,,,,,,,,,,,,,,,,,,,,
1418,Joy Luck Club,,,,,,,,,,,,,,,,,,,,
1419,Highlander III: The Sorcerer (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1420,Gilligan's Island: The Movie (1998),1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,My Crazy Life (Mi vida loca) (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1422,Suture (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1423,Walking Dead,,,,,,,,,,,,,,,,,,,,
1424,I Like It Like That (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1425,I'll Do Anything (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,Grace of My Heart (1996),13-Sep-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1427,Drunks (1995),1-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1428,SubUrbia (1997),7-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Sliding Doors (1998),1-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1430,Ill Gotten Gains (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1431,Legal Deceit (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1432,Mighty,,,,,,,,,,,,,,,,,,,,
1433,Men of Means (1998),1-Jan-97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1434,Shooting Fish (1997),16-Jan-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1435,Steal Big,,,,,,,,,,,,,,,,,,,,
1436,Mr. Jones (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1437,House Party 3 (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,Panther (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1439,Jason's Lyric (1994),1-Jan-94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1440,Above the Rim (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1441,Moonlight and Valentino (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1442,Scarlet Letter,,,,,,,,,,,,,,,,,,,,
1443,8 Seconds (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,That Darn Cat! (1965),1-Jan-65,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1445,Ladybird Ladybird (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,Bye Bye,,,,,,,,,,,,,,,,,,,,
1447,Century (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1448,My Favorite Season (1993),19-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1449,Pather Panchali (1955),22-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1450,Golden Earrings (1947),1-Jan-47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1451,Foreign Correspondent (1940),1-Jan-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1452,Lady of Burlesque (1943),1-Jan-43,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1453,Angel on My Shoulder (1946),1-Jan-46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1454,Angel and the Badman (1947),1-Jan-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,Outlaw,,,,,,,,,,,,,,,,,,,,
1456,Beat the Devil (1954),1-Jan-54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1457,Love Is All There Is (1996),11-Oct-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1458,Damsel in Distress,,,,,,,,,,,,,,,,,,,,
1459,Madame Butterfly (1995),20-Sep-96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1460,Sleepover (1995),25-Oct-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1461,Here Comes Cookie (1935),1-Jan-35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Thieves (Voleurs,,,,,,,,,,,,,,,,,,,,
1463,Boys,,,,,,,,,,,,,,,,,,,,
1464,Stars Fell on Henrietta,,,,,,,,,,,,,,,,,,,,
1465,Last Summer in the Hamptons (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1466,Margaret's Museum (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,Saint of Fort Washington,,,,,,,,,,,,,,,,,,,,
1468,Cure,,,,,,,,,,,,,,,,,,,,
1469,Tom and Huck (1995),1-Jan-95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Gumby: The Movie (1995),1-Jan-95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,Hideaway (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1472,Visitors,,,,,,,,,,,,,,,,,,,,
1473,Little Princess,,,,,,,,,,,,,,,,,,,,
1474,Nina Takes a Lover (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1475,Bhaji on the Beach (1993),1-Jan-93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1476,Raw Deal (1948),1-Jan-48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1477,Nightwatch (1997),22-Apr-97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1478,Dead Presidents (1995),1-Jan-95,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1479,Reckless (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,Herbie Rides Again (1974),1-Jan-74,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,S.F.W. (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1482,Gate of Heavenly Peace,,,,,,,,,,,,,,,,,,,,
1483,Man in the Iron Mask,,,,,,,,,,,,,,,,,,,,
1484,Jerky Boys,,,,,,,,,,,,,,,,,,,,
1485,Colonel Chabert,,,,,,,,,,,,,,,,,,,,
1486,Girl in the Cadillac (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1487,Even Cowgirls Get the Blues (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1488,Germinal (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1489,Chasers (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,Fausto (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Tough and Deadly (1995),1-Jan-95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1492,Window to Paris (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,Modern Affair,,,,,,,,,,,,,,,,,,,,
1494,Mostro,,,,,,,,,,,,,,,,,,,,
1495,Flirt (1995),7-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1496,Carpool (1996),23-Aug-96,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1497,Line King: Al Hirschfeld,,,,,,,,,,,,,,,,,,,,
1498,Farmer & Chase (1995),10-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,Grosse Fatigue (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Santa with Muscles (1996),8-Nov-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),31-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1502,Naked in New York (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1503,Gold Diggers: The Secret of Bear Mountain (1995),1-Jan-95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Bewegte Mann,,,,,,,,,,,,,,,,,,,,
1505,Killer: A Journal of Murder (1995),6-Sep-96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1506,Nelly & Monsieur Arnaud (1995),12-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1507,Three Lives and Only One Death (1996),11-Oct-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Babysitter,,,,,,,,,,,,,,,,,,,,
1509,Getting Even with Dad (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Mad Dog Time (1996),8-Nov-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511,Children of the Revolution (1996),1-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,World of Apu,,,,,,,,,,,,,,,,,,,,
1513,Sprung (1997),14-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Dream With the Fishes (1997),20-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1515,Wings of Courage (1995),1-Jan-95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1516,Wedding Gift,,,,,,,,,,,,,,,,,,,,
1517,Race the Sun (1996),1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1518,Losing Isaiah (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1519,New Jersey Drive (1995),1-Jan-95,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1520,Fear,,,,,,,,,,,,,,,,,,,,
1521,Mr. Wonderful (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1522,Trial by Jury (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1523,Good Man in Africa,,,,,,,,,,,,,,,,,,,,
1524,Kaspar Hauser (1993),7-Jun-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1525,Object of My Affection,,,,,,,,,,,,,,,,,,,,
1526,Witness (1985),1-Jan-85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1527,Senseless (1998),9-Jan-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,Nowhere (1997),9-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1529,Underground (1995),29-Mar-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1530,Jefferson in Paris (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1531,Far From Home: The Adventures of Yellow Dog (1995),1-Jan-95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,Foreign Student (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1533,I Don't Want to Talk About It (De eso no se habla) (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1534,Twin Town (1997),30-May-97,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1535,Enfer,,,,,,,,,,,,,,,,,,,,
1536,Aiqing wansui (1994),22-Jul-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1537,Cosi (1996),11-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,All Over Me (1997),25-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1539,Being Human (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1540,Amazing Panda Adventure,,,,,,,,,,,,,,,,,,,,
1541,Beans of Egypt,,,,,,,,,,,,,,,,,,,,
1542,Scarlet Letter,,,,,,,,,,,,,,,,,,,,
1543,Johns (1996),18-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1544,It Takes Two (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,Frankie Starlight (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1546,Shadows (Cienie) (1988),1-Jan-88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1547,Show,,,,,,,,,,,,,,,,,,,,
1548,The Courtyard (1995),1-Jan-95,,,,,,,,,,,,,,,,,,,
1549,Dream Man (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1550,Destiny Turns on the Radio (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Glass Shield,,,,,,,,,,,,,,,,,,,,
1552,Hunted,,,,,,,,,,,,,,,,,,,,
1553,Underneath,,,,,,,,,,,,,,,,,,,,
1554,Safe Passage (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1555,Secret Adventures of Tom Thumb,,,,,,,,,,,,,,,,,,,,
1556,Condition Red (1995),1-Jan-95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1557,Yankee Zulu (1994),16-Feb-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1558,Aparajito (1956),29-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1559,Hostile Intentions (1994),1-Jan-94,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1560,Clean Slate (Coup de Torchon) (1981),1-Jan-81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1561,Tigrero: A Film That Was Never Made (1994),1-Jan-94,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1562,Eye of Vichy,,,,,,,,,,,,,,,,,,,,
1563,Promise,,,,,,,,,,,,,,,,,,,,
1564,To Cross the Rubicon (1991),1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1565,Daens (1992),1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1566,Man from Down Under,,,,,,,,,,,,,,,,,,,,
1567,Careful (1992),1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,Vermont Is For Lovers (1992),1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1569,Vie est belle,,,,,,,,,,,,,,,,,,,,
1570,Quartier Mozart (1992),1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,Touki Bouki (Journey of the Hyena) (1973),1-Jan-73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1572,Wend Kuuni (God's Gift) (1982),1-Jan-82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1573,Spirits of the Dead (Tre passi nel delirio) (1968),1-Jan-68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1574,Pharaoh's Army (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1575,I,,,,,,,,,,,,,,,,,,,,
1576,Hungarian Fairy Tale,,,,,,,,,,,,,,,,,,,,
1577,Death in the Garden (Mort en ce jardin,,,,,,,,,,,,,,,,,,,,
1578,Collectionneuse,,,,,,,,,,,,,,,,,,,,
